IDTime;ReadableTime;High;Low;Close;BarType;HAType;BBSignal;BBBreakoutSignal;StochMain;StochSignal;MarketMov;LabelStrategy
947462400;2000.01.10 00:00;1.5657;1.5619;1.5642;4;4;2;0;99.54233000000001;97.28543000000001;0;0
947476800;2000.01.10 04:00;1.5665;1.5627;1.5661;1;4;2;0;99.54649000000001;99.45385;0;0
947491200;2000.01.10 08:00;1.5729;1.5645;1.5711;1;1;2;0;99.57356;99.55413;0;0
947505600;2000.01.10 12:00;1.5755;1.5693;1.5705;4;1;2;0;98.91422;99.34475999999999;0;2
947520000;2000.01.10 16:00;1.5719;1.5665;1.5677;2;4;2;0;95.01699000000001;97.83492;0;2
947534400;2000.01.10 20:00;1.5709;1.5667;1.57;1;4;0;0;93.46793;95.79971;0;0
947548800;2000.01.11 00:00;1.5708;1.5676;1.5689;4;4;0;0;90.51948;93.00147;0;0
947563200;2000.01.11 04:00;1.569;1.5633;1.5635;2;2;1;0;79.41989;87.80243;0;0
947577600;2000.01.11 08:00;1.5666;1.5594;1.5621;4;2;1;0;62.24329;77.39422;0;0
947592000;2000.01.11 12:00;1.5694;1.5612;1.5639;4;4;1;0;47.77397;63.14572;0;0
947606400;2000.01.11 16:00;1.5647;1.5584;1.5615;2;2;1;0;34.69751;48.23826;0;0
947620800;2000.01.11 20:00;1.5618;1.5576;1.5584;2;2;1;0;15.70681;32.7261;0;0
947635200;2000.01.12 00:00;1.5606;1.5576;1.5595;4;2;1;0;6.23974;18.88135;0;0
947649600;2000.01.12 04:00;1.5602;1.5555;1.559;4;4;1;0;5.46875;9.13843;0;0
947664000;2000.01.12 08:00;1.5607;1.5524;1.5589;4;4;1;0;6.00601;5.90483;0;1
947678400;2000.01.12 12:00;1.5662;1.5581;1.5623;1;1;2;0;8.957420000000001;6.81072;0;1
947692800;2000.01.12 16:00;1.5687;1.5625;1.5637;4;1;2;0;17.8125;10.92531;0;0
947707200;2000.01.12 20:00;1.5638;1.5617;1.5632;4;4;2;0;28.52113;18.43035;0;0
947721600;2000.01.13 00:00;1.5649;1.562;1.5637;4;4;0;0;40.63745;28.99036;0;0
947736000;2000.01.13 04:00;1.5675;1.5628;1.565;4;4;2;0;58.40708;42.52189;0;0
947750400;2000.01.13 08:00;1.5668;1.5623;1.5643;4;4;2;0;79.10448;59.383;0;0
947764800;2000.01.13 12:00;1.5743;1.5629;1.5717;1;1;2;0;95.76470999999999;77.75875000000001;0;0
947779200;2000.01.13 16:00;1.5732;1.5685;1.5717;4;1;2;0;96.78715;90.55211;0;0
947793600;2000.01.13 20:00;1.5728;1.5709;1.5717;4;1;0;0;98.42382000000001;96.99189;0;0
947808000;2000.01.14 00:00;1.575;1.5694;1.5719;4;4;0;0;98.85621;98.02239;0;0
947822400;2000.01.14 04:00;1.5726;1.5704;1.5726;4;4;0;0;98.90625;98.72875999999999;0;0
947836800;2000.01.14 08:00;1.5758;1.5707;1.5717;4;4;0;0;98.65269000000001;98.80504999999999;0;2
947851200;2000.01.14 12:00;1.586;1.571;1.582;1;1;2;0;98.75519;98.77137999999999;0;2
947865600;2000.01.14 16:00;1.5965;1.5815;1.59;1;1;2;0;98.94365999999999;98.78385;0;2
947880000;2000.01.14 20:00;1.595;1.5892;1.5946;1;1;2;0;99.12366;98.94083999999999;0;2
948067200;2000.01.17 00:00;1.5955;1.5915;1.592;4;1;0;0;96.98276;98.35003;0;0
948081600;2000.01.17 04:00;1.5947;1.5896;1.5925;4;1;0;0;95.67568;97.2607;0;0
948096000;2000.01.17 08:00;1.5985;1.5906;1.5945;4;1;2;0;96.64336;96.43393;0;0
948110400;2000.01.17 12:00;1.6035;1.5931;1.6014;1;1;2;0;96.89118999999999;96.40340999999999;0;0
948124800;2000.01.17 16:00;1.6026;1.5948;1.5953;2;1;2;0;93.11869;95.55108;0;2
948139200;2000.01.17 20:00;1.5976;1.5945;1.5958;4;4;0;0;89.54373;93.18453;0;0
948153600;2000.01.18 00:00;1.599;1.5938;1.5983;1;4;0;0;88.9825;90.5483;0;0
948168000;2000.01.18 04:00;1.5997;1.5955;1.598;4;4;0;0;87.18487;88.57037;0;0
948182400;2000.01.18 08:00;1.6007;1.5908;1.5992;4;4;0;0;84.22274;86.7967;0;0
948196800;2000.01.18 12:00;1.6015;1.5944;1.5979;4;4;0;0;78.07339;83.16034000000001;0;0
948211200;2000.01.18 16:00;1.5996;1.591;1.5917;2;2;1;0;69.10111999999999;77.13242;0;0
948225600;2000.01.18 20:00;1.5963;1.5882;1.5885;2;2;1;0;51.80055;66.32501999999999;0;0
948240000;2000.01.19 00:00;1.5915;1.5881;1.5903;4;2;0;0;34.8554;51.91903;0;0
948254400;2000.01.19 04:00;1.5918;1.5873;1.5905;4;4;0;0;26;37.55199;0;0
948268800;2000.01.19 08:00;1.5963;1.5884;1.5963;1;4;2;0;26.39517;29.08353;0;0
948283200;2000.01.19 12:00;1.5975;1.5935;1.5957;4;1;2;0;27.81065;26.73527;0;0
948297600;2000.01.19 16:00;1.5997;1.5935;1.5949;4;1;2;0;36.73469;30.31351;0;0
948312000;2000.01.19 20:00;1.5962;1.5922;1.5934;4;4;2;0;45.33133;36.62556;0;0
948326400;2000.01.20 00:00;1.5965;1.5927;1.5957;4;4;1;0;56.43879;46.16827;0;0
948340800;2000.01.20 04:00;1.5973;1.5942;1.5958;4;4;2;0;68;56.59004;0;0
948355200;2000.01.20 08:00;1.6015;1.5923;1.5988;1;4;2;0;72.65101;65.6966;0;0
948369600;2000.01.20 12:00;1.6036;1.5957;1.5978;4;1;2;0;75.95819;72.20305999999999;0;0
948384000;2000.01.20 16:00;1.6;1.5823;1.585;2;2;1;0;61.4876;70.03227;0;0
948398400;2000.01.20 20:00;1.5867;1.5827;1.5846;4;2;1;0;50.46875;62.63818;0;0
948412800;2000.01.21 00:00;1.587;1.583;1.586;4;2;0;0;38.51744;50.15793;0;0
948427200;2000.01.21 04:00;1.587;1.5804;1.5834;2;2;0;0;25.13089;38.03903;0;0
948441600;2000.01.21 08:00;1.5885;1.5815;1.5871;1;4;0;0;15.46012;26.36948;0;0
948456000;2000.01.21 12:00;1.6026;1.5857;1.6005;1;1;2;0;24.63929;21.74343;0;1
948470400;2000.01.21 16:00;1.6016;1.5949;1.5952;2;1;0;0;36.40257;25.50066;0;0
948484800;2000.01.21 20:00;1.5988;1.5945;1.5972;4;1;0;0;49.63655;36.8928;0;0
948672000;2000.01.24 00:00;1.6086;1.6042;1.6053;2;1;2;0;65.67308;50.57073;0;0
948686400;2000.01.24 04:00;1.6098;1.6037;1.6084;1;1;2;0;82.13028;65.8133;0;0
948700800;2000.01.24 08:00;1.6095;1.6018;1.6047;2;1;0;0;90.01622999999999;79.2732;0;0
948715200;2000.01.24 12:00;1.6135;1.6031;1.6096;1;1;2;0;90.70295;87.61649;0;0
948729600;2000.01.24 16:00;1.612;1.6065;1.6091;4;1;2;0;94.69589999999999;91.80503;0;0
948744000;2000.01.24 20:00;1.6096;1.5994;1.6;2;2;1;0;90.59945999999999;91.99943;0;2
948758400;2000.01.25 00:00;1.6022;1.5991;1.6005;4;2;0;0;83.56066;89.61866999999999;0;0
948772800;2000.01.25 04:00;1.6001;1.5957;1.598;4;2;0;0;73.19347;82.4512;0;0
948787200;2000.01.25 08:00;1.6065;1.5965;1.6062;1;4;0;0;70.54264000000001;75.76559;0;0
948801600;2000.01.25 12:00;1.614;1.6045;1.6063;4;1;2;0;63.05419;68.9301;0;0
948816000;2000.01.25 16:00;1.6083;1.6026;1.6072;4;4;2;0;54.66053;62.75245;0;0
948830400;2000.01.25 20:00;1.6127;1.606;1.6113;1;1;0;0;61.64736;59.78736;0;0
948844800;2000.01.26 00:00;1.6121;1.6076;1.6083;2;1;2;0;69.06005;61.78931;0;0
948859200;2000.01.26 04:00;1.61;1.6076;1.6091;4;4;2;0;81.0596;70.58901;0;0
948873600;2000.01.26 08:00;1.6135;1.6034;1.6071;2;4;0;0;80.23560000000001;76.78509;0;0
948888000;2000.01.26 12:00;1.6108;1.6062;1.6088;4;4;1;0;81.69014;80.99512;0;0
948902400;2000.01.26 16:00;1.6125;1.6081;1.6119;1;1;2;0;85.199;82.37492;0;0
948916800;2000.01.26 20:00;1.6135;1.6089;1.6109;4;4;2;0;82.28022;83.05646;0;2
948931200;2000.01.27 00:00;1.6137;1.6102;1.6111;4;4;2;0;83.56375;83.68098999999999;0;2
948945600;2000.01.27 04:00;1.6123;1.6088;1.6092;4;4;2;0;80.21201000000001;82.01866;0;2
948960000;2000.01.27 08:00;1.6125;1.6065;1.6103;4;4;0;0;82.12058;81.96545;0;0
948974400;2000.01.27 12:00;1.6276;1.6093;1.6259;3;1;2;0;88.6194;83.65067000000001;0;0
948988800;2000.01.27 16:00;1.6346;1.6257;1.6325;1;1;2;0;90.6298;87.12326;0;0
949003200;2000.01.27 20:00;1.6341;1.631;1.6327;4;1;0;0;94;91.08307000000001;0;0
949017600;2000.01.28 00:00;1.6351;1.631;1.6332;4;1;0;0;95.85742;93.49574;0;0
949032000;2000.01.28 04:00;1.6342;1.6305;1.6308;4;1;0;0;96.74797;95.53513;0;0
949046400;2000.01.28 08:00;1.64;1.6303;1.6371;1;1;2;0;98.35729000000001;96.98756;0;0
949060800;2000.01.28 12:00;1.639;1.633;1.6368;4;1;2;0;98.26031;97.78852000000001;0;0
949075200;2000.01.28 16:00;1.6551;1.6355;1.6487;1;1;2;0;98.40519999999999;98.34093;0;0
949089600;2000.01.28 20:00;1.6516;1.6456;1.6481;4;1;2;0;98.18781;98.28444;0;2
949276800;2000.01.31 00:00;1.6483;1.6423;1.6438;2;4;0;0;95.45706;97.35002;0;0
949291200;2000.01.31 04:00;1.6438;1.639;1.6437;4;4;0;0;93.80734;95.81740000000001;0;0
949305600;2000.01.31 08:00;1.6461;1.6387;1.6395;2;4;1;0;87.83454999999999;92.36632;0;0
949320000;2000.01.31 12:00;1.6445;1.6377;1.6414;4;4;1;0;82.51295;88.05161;0;0
949334400;2000.01.31 16:00;1.6617;1.64;1.6584;3;1;2;0;81.05262999999999;83.80004;0;0
949348800;2000.01.31 20:00;1.6628;1.6552;1.6564;4;1;2;0;77.40652;80.32404;0;0
949363200;2000.02.01 00:00;1.6594;1.6552;1.6572;4;1;2;0;80.16064;79.53993;0;0
949377600;2000.02.01 04:00;1.6588;1.6557;1.6574;4;1;0;0;83.50597999999999;80.35771;0;0
949392000;2000.02.01 08:00;1.6621;1.6551;1.6585;4;1;0;0;90.91627;84.86096000000001;0;0
949406400;2000.02.01 12:00;1.6591;1.6473;1.6506;2;2;1;0;90.52467;88.31564;0;0
949420800;2000.02.01 16:00;1.6608;1.6452;1.6564;1;2;1;0;88.07725000000001;89.83938999999999;0;2
949435200;2000.02.01 20:00;1.6581;1.6535;1.6572;4;4;1;0;88.41202;89.00463999999999;0;2
949449600;2000.02.02 00:00;1.659;1.6553;1.6578;4;4;0;0;88.39286;88.29404;0;0
949464000;2000.02.02 04:00;1.66;1.6523;1.6532;2;4;2;0;82.87129;86.55871999999999;0;2
949478400;2000.02.02 08:00;1.6586;1.6506;1.6571;1;4;1;0;79.19911;83.48775000000001;0;0
949492800;2000.02.02 12:00;1.6609;1.6543;1.6584;4;1;2;0;86.16750999999999;82.74597;0;0
949507200;2000.02.02 16:00;1.6611;1.6475;1.6489;2;2;1;0;73.48703;79.61788;0;0
949521600;2000.02.02 20:00;1.6541;1.6444;1.6502;4;2;1;0;57.66667;72.4404;0;0
949536000;2000.02.03 00:00;1.6542;1.6483;1.6534;1;4;1;0;43.32061;58.1581;0;1
949550400;2000.02.03 04:00;1.6572;1.6518;1.6546;4;1;0;0;47.77778;49.58835;0;0
949564800;2000.02.03 08:00;1.6587;1.6532;1.6558;4;1;2;0;47.1223;46.07356;0;0
949579200;2000.02.03 12:00;1.6594;1.6375;1.6408;3;2;1;0;28.17764;41.02591;0;0
949593600;2000.02.03 16:00;1.641;1.6165;1.6265;2;2;1;0;21.00457;32.1015;0;0
949608000;2000.02.03 20:00;1.6274;1.622;1.6248;4;2;1;0;15.32258;21.5016;0;0
949622400;2000.02.04 00:00;1.6263;1.6215;1.6252;4;2;0;0;9.57996;15.30237;0;0
949636800;2000.02.04 04:00;1.626;1.6216;1.6229;4;2;0;0;4.58831;9.83028;0;0
949651200;2000.02.04 08:00;1.6306;1.6166;1.6286;1;4;0;0;3.34247;5.83691;0;0
949665600;2000.02.04 12:00;1.6429;1.628;1.6401;1;1;2;0;11.77958;6.57012;0;1
949680000;2000.02.04 16:00;1.6488;1.6318;1.6368;2;1;2;0;18.71227;11.2781;0;0
949694400;2000.02.04 20:00;1.6363;1.6322;1.6336;2;4;2;0;24.17971;18.22385;0;2
949881600;2000.02.07 00:00;1.6374;1.6326;1.6369;1;4;0;0;33.71711;25.53636;0;0
949896000;2000.02.07 04:00;1.639;1.6357;1.6381;4;1;0;0;46.0108;34.63587;0;0
949910400;2000.02.07 08:00;1.6403;1.6343;1.6375;4;4;2;0;56.68874;45.47221;0;0
949924800;2000.02.07 12:00;1.6464;1.637;1.644;1;1;2;0;64.29598;55.66517;0;0
949939200;2000.02.07 16:00;1.6447;1.6372;1.6409;2;1;2;0;73.46939;64.81804;0;0
949953600;2000.02.07 20:00;1.6413;1.6366;1.6372;2;4;2;0;83.25751;73.67429;0;2
949968000;2000.02.08 00:00;1.6391;1.6369;1.6374;4;4;0;0;79.39453;78.70714;0;0
949982400;2000.02.08 04:00;1.6389;1.6354;1.6368;4;4;0;0;72.48954000000001;78.38052999999999;0;0
949996800;2000.02.08 08:00;1.6411;1.6259;1.6281;2;2;1;0;58.00636;69.96348;0;0
950011200;2000.02.08 12:00;1.6308;1.6212;1.6292;4;2;1;0;38.94501;56.4803;0;0
950025600;2000.02.08 16:00;1.6334;1.6267;1.6287;4;2;1;0;20.61979;39.19038;0;0
950040000;2000.02.08 20:00;1.6325;1.628;1.6323;1;4;0;0;15.28436;24.94972;0;0
950054400;2000.02.09 00:00;1.6323;1.6265;1.6275;2;4;2;0;10.05525;15.3198;0;0
950068800;2000.02.09 04:00;1.6301;1.6269;1.6284;4;4;2;0;7.27273;10.87078;0;0
950083200;2000.02.09 08:00;1.6302;1.6189;1.6245;2;2;1;0;7.51381;8.2806;0;0
950097600;2000.02.09 12:00;1.6275;1.6143;1.6193;2;2;1;0;6.14887;6.97847;0;0
950112000;2000.02.09 16:00;1.6273;1.6185;1.6211;4;2;1;0;7.31707;6.99325;0;1
950126400;2000.02.09 20:00;1.6242;1.6175;1.6189;4;2;0;0;2.94118;5.46904;0;0
950140800;2000.02.10 00:00;1.621;1.6184;1.6203;4;2;0;0;4.62232;4.96019;0;0
950155200;2000.02.10 04:00;1.6239;1.6157;1.6205;4;4;0;0;5.4115;4.325;0;1
950169600;2000.02.10 08:00;1.6243;1.6165;1.6222;4;4;0;0;9.080719999999999;6.37151;0;1
950184000;2000.02.10 12:00;1.6298;1.6214;1.6233;4;1;2;0;15.50868;10.0003;0;1
950198400;2000.02.10 16:00;1.6325;1.6234;1.6263;1;1;2;0;24.93113;16.50684;0;1
950212800;2000.02.10 20:00;1.6317;1.6257;1.6305;1;1;2;0;41.94915;27.46299;0;0
950227200;2000.02.11 00:00;1.6306;1.6277;1.6295;4;1;2;0;56.37681;41.0857;0;0
950241600;2000.02.11 04:00;1.6311;1.6284;1.6292;4;4;0;0;70.83333;56.38643;0;0
950256000;2000.02.11 08:00;1.6329;1.6263;1.6308;4;4;0;0;85.54033;70.91683;0;0
950270400;2000.02.11 12:00;1.6402;1.63;1.6348;1;1;2;0;93.77652;83.38339999999999;0;0
950284800;2000.02.11 16:00;1.6347;1.6272;1.6293;2;4;2;0;89.66887;89.66191000000001;0;0
950299200;2000.02.11 20:00;1.6299;1.6247;1.6254;2;2;2;0;77.51634;86.98724;0;2
950486400;2000.02.14 00:00;1.6288;1.6248;1.6271;4;2;0;0;68.71728;78.63415999999999;0;0
950500800;2000.02.14 04:00;1.6285;1.6218;1.623;2;2;0;0;55.09138;67.10833;0;0
950515200;2000.02.14 08:00;1.6263;1.6194;1.6218;4;2;1;0;38.99614;54.26827;0;0
950529600;2000.02.14 12:00;1.6354;1.621;1.6331;1;1;2;0;35.5643;43.21728;0;0
950544000;2000.02.14 16:00;1.644;1.633;1.6412;1;1;2;0;46.37146;40.31064;0;0
950558400;2000.02.14 20:00;1.6449;1.6384;1.6432;4;1;2;0;62.04218;47.99265;0;0
950572800;2000.02.15 00:00;1.6438;1.6408;1.6422;4;1;0;0;72.5;60.30455;0;0
950587200;2000.02.15 04:00;1.6438;1.6397;1.6421;4;1;0;0;84.67153;73.07124;0;0
950601600;2000.02.15 08:00;1.6431;1.6372;1.6386;2;4;1;0;92.88136;83.35096;0;0
950616000;2000.02.15 12:00;1.6445;1.6368;1.6415;1;4;1;0;93.35442999999999;90.30244;0;1
950630400;2000.02.15 16:00;1.6425;1.6278;1.6336;2;2;1;0;85.98130999999999;90.73903;0;2
950644800;2000.02.15 20:00;1.6376;1.633;1.6361;1;2;0;0;80.45171000000001;86.59582;0;0
950659200;2000.02.16 00:00;1.6371;1.6354;1.6368;4;4;0;0;73.95389;80.12897;0;0
950673600;2000.02.16 04:00;1.6373;1.6346;1.6365;4;4;0;0;65.717;73.3742;0;0
950688000;2000.02.16 08:00;1.64;1.635;1.6365;4;4;2;0;59.14439;66.27176;0;0
950702400;2000.02.16 12:00;1.6374;1.6292;1.6312;2;2;1;0;42.83995;55.90045;0;0
950716800;2000.02.16 16:00;1.6317;1.6253;1.6277;2;2;1;0;31.27464;44.41966;0;0
950731200;2000.02.16 20:00;1.6288;1.6244;1.626;4;2;1;0;13.53276;29.21578;0;0
950745600;2000.02.17 00:00;1.6277;1.6257;1.6271;4;2;0;0;9.12698;17.97813;0;0
950760000;2000.02.17 04:00;1.6283;1.6244;1.6261;4;4;0;0;5.33854;9.33276;0;0
950774400;2000.02.17 08:00;1.6297;1.6108;1.6133;2;2;1;0;1.32304;5.26286;0;0
950788800;2000.02.17 12:00;1.6229;1.6126;1.6204;1;2;1;0;8.04264;4.90141;0;1
950803200;2000.02.17 16:00;1.6307;1.6156;1.6236;1;1;0;0;16.60714;8.65761;0;0
950817600;2000.02.17 20:00;1.6258;1.6224;1.6237;4;1;0;0;24.22723;16.29234;0;0
950832000;2000.02.18 00:00;1.6258;1.6213;1.6221;4;4;0;0;30.05733;23.63057;0;0
950846400;2000.02.18 04:00;1.6232;1.62;1.6217;4;4;1;0;35.79952;30.02803;0;0
950860800;2000.02.18 08:00;1.63;1.6208;1.6265;1;1;2;0;50.17241;38.67642;0;0
950875200;2000.02.18 12:00;1.635;1.624;1.6319;1;1;2;0;62.73627;49.5694;0;0
950889600;2000.02.18 16:00;1.6336;1.6265;1.6298;4;1;2;0;71.26761;61.3921;0;0
950904000;2000.02.18 20:00;1.6311;1.6249;1.6268;2;4;0;0;77.52699;70.51029;0;0
951091200;2000.02.21 00:00;1.6285;1.6254;1.6256;4;4;0;0;78.95287999999999;75.91582;0;0
951105600;2000.02.21 04:00;1.627;1.6234;1.6258;4;4;1;0;77.87514;78.11833;0;2
951120000;2000.02.21 08:00;1.6267;1.6218;1.625;4;4;1;0;69.78335;75.53712;0;2
951134400;2000.02.21 12:00;1.6283;1.6225;1.626;4;4;1;0;59.1425;68.93366;0;2
951148800;2000.02.21 16:00;1.627;1.6228;1.6236;4;4;0;0;45.55712;58.16099;0;0
951163200;2000.02.21 20:00;1.6245;1.6224;1.623;4;4;1;0;30.71895;45.13952;0;0
951177600;2000.02.22 00:00;1.6229;1.6148;1.615;2;2;1;0;20.42042;32.23217;0;0
951192000;2000.02.22 04:00;1.6175;1.6125;1.6163;4;2;1;0;15.16854;22.10264;0;0
951206400;2000.02.22 08:00;1.6175;1.6024;1.6101;2;2;1;0;9.652509999999999;15.08049;0;0
951220800;2000.02.22 12:00;1.6102;1.6007;1.6038;2;2;1;0;3.56745;9.46283;0;0
951235200;2000.02.22 16:00;1.6031;1.595;1.5973;2;2;1;0;1.20148;4.80715;0;0
951249600;2000.02.22 20:00;1.6039;1.5964;1.602;1;2;1;0;4.6875;3.15214;0;1
951264000;2000.02.23 00:00;1.6029;1.5967;1.599;2;2;0;0;5.50787;3.79895;0;0
951278400;2000.02.23 04:00;1.6005;1.5967;1.5985;4;2;0;0;5.02313;5.07283;0;0
951292800;2000.02.23 08:00;1.6045;1.5951;1.6022;1;4;0;0;7.79788;6.10963;0;1
951307200;2000.02.23 12:00;1.6045;1.5998;1.6007;4;4;2;0;10.12094;7.64732;0;0
951321600;2000.02.23 16:00;1.6094;1.6007;1.6092;1;1;2;0;18.86024;12.25969;0;0
951336000;2000.02.23 20:00;1.61;1.6053;1.6057;2;1;2;0;23.95437;17.64519;0;2
951350400;2000.02.24 00:00;1.6084;1.6055;1.606;4;4;0;0;33.56582;25.46015;0;0
951364800;2000.02.24 04:00;1.6087;1.6049;1.6071;4;4;0;0;46.95912;34.82644;0;0
951379200;2000.02.24 08:00;1.6172;1.6062;1.6159;1;1;2;0;64.78261000000001;48.43585;0;0
951393600;2000.02.24 12:00;1.6284;1.6161;1.6215;1;1;2;0;82.5;64.74724000000001;0;0
951408000;2000.02.24 16:00;1.6231;1.6151;1.617;2;1;2;0;85.8;77.6942;0;2
951422400;2000.02.24 20:00;1.6248;1.6148;1.6238;1;1;0;0;91.11514;86.47171;0;0
951436800;2000.02.25 00:00;1.6242;1.6209;1.623;4;1;0;0;93.90947;90.27487000000001;0;0
951451200;2000.02.25 04:00;1.6252;1.6209;1.6235;4;1;0;0;95.61472000000001;93.54644;0;0
951465600;2000.02.25 08:00;1.631;1.6225;1.6273;1;1;2;0;95.75436000000001;95.09285;0;0
951480000;2000.02.25 12:00;1.6414;1.6265;1.6401;1;1;2;0;96.08392000000001;95.81767000000001;0;0
951494400;2000.02.25 16:00;1.654;1.6371;1.6512;1;1;2;0;99.32968;97.05598000000001;0;0
951508800;2000.02.25 20:00;1.6527;1.6488;1.6509;4;1;2;0;99.2059;98.20650000000001;0;0
951696000;2000.02.28 00:00;1.661;1.6523;1.6589;1;1;0;0;99.69247;99.40935;0;0
951710400;2000.02.28 04:00;1.7;1.6575;1.6819;3;1;2;0;99.87598;99.59144999999999;0;0
951724800;2000.02.28 08:00;1.6792;1.6509;1.6598;2;1;2;0;91.97708;97.18183999999999;0;2
951739200;2000.02.28 12:00;1.6703;1.6535;1.6594;4;2;0;0;85.23026;92.36111;0;0
951753600;2000.02.28 16:00;1.6636;1.6513;1.6552;2;2;0;0;77.5055;84.90428;0;0
951768000;2000.02.28 20:00;1.6584;1.6513;1.6552;4;2;0;0;70.97156;77.90244;0;0
951782400;2000.02.29 00:00;1.6627;1.6547;1.6554;4;4;2;0;63.11111;70.52939000000001;0;0
951796800;2000.02.29 04:00;1.6608;1.651;1.6583;1;4;2;0;51.21871;61.76713;0;0
951811200;2000.02.29 08:00;1.6654;1.6334;1.6487;2;2;0;0;42.71321;52.34768;0;0
951825600;2000.02.29 12:00;1.6635;1.6455;1.6606;1;4;0;0;37.35131;43.76107;0;0
951840000;2000.02.29 16:00;1.67;1.6595;1.6612;4;1;2;0;33.03965;37.70139;0;0
951854400;2000.02.29 20:00;1.6681;1.6599;1.6667;1;1;2;0;34.19118;34.86071;0;0
951868800;2000.03.01 00:00;1.669;1.6609;1.6613;2;1;0;0;37.45498;34.89527;0;0
951883200;2000.03.01 04:00;1.6615;1.6529;1.6577;2;2;1;0;41.66667;37.77094;0;0
951897600;2000.03.01 08:00;1.664;1.6545;1.6577;4;2;1;0;52.74566;43.95577;0;0
951912000;2000.03.01 12:00;1.6653;1.6564;1.661;1;4;1;0;59.57792;51.33008;0;1
951926400;2000.03.01 16:00;1.662;1.6458;1.6474;2;2;1;0;55.71821;56.01393;0;0
951940800;2000.03.01 20:00;1.6532;1.6471;1.6524;1;2;1;0;43.30922;52.86845;0;1
951955200;2000.03.02 00:00;1.6592;1.6495;1.651;4;4;0;0;34.76318;44.59687;0;0
951969600;2000.03.02 04:00;1.6521;1.647;1.6501;4;2;0;0;28.79859;35.62366;0;0
951984000;2000.03.02 08:00;1.658;1.6422;1.6554;1;4;0;0;27.59825;30.38667;0;0
951998400;2000.03.02 12:00;1.6593;1.6499;1.6535;4;1;2;0;23.00725;26.46803;0;0
952012800;2000.03.02 16:00;1.6711;1.6523;1.663;1;1;2;0;38.42549;29.677;0;0
952027200;2000.03.02 20:00;1.6684;1.6613;1.6678;1;1;2;0;52.31911;37.91728;0;0
