IDTime;ReadableTime;High;Low;Close;BarType;HAType;BBSignal;BBBreakoutSignal;StochMain;StochSignal;MarketMov;LabelStrategy
1071028800;2003.12.10 04:00;1.2229;1.2197;1.2201;4;2;1;0;64.56522;76.48591;0;0
1071043200;2003.12.10 08:00;1.2227;1.2151;1.2218;4;2;1;0;51.31265;64.6524;0;0
1071057600;2003.12.10 12:00;1.2268;1.2212;1.2256;1;1;2;0;50.5291;55.46899;0;0
1071072000;2003.12.10 16:00;1.226;1.2198;1.2212;2;4;2;0;42.44186;48.09454;0;0
1071086400;2003.12.10 20:00;1.2229;1.2206;1.2213;4;4;2;0;30.35714;41.10937;0;0
1071100800;2003.12.11 00:00;1.2216;1.2167;1.2199;4;2;1;0;27.37752;33.39217;0;0
1071115200;2003.12.11 04:00;1.2208;1.218;1.2195;4;4;1;0;27.14286;28.29251;0;0
1071129600;2003.12.11 08:00;1.2198;1.2135;1.2157;2;2;1;0;19.94885;24.82308;0;0
1071144000;2003.12.11 12:00;1.219;1.2114;1.2138;4;2;1;0;5.09978;17.39716;0;0
1071158400;2003.12.11 16:00;1.2174;1.213;1.2155;4;4;1;0;5.67515;10.24126;0;0
1071172800;2003.12.11 20:00;1.2237;1.2151;1.2226;1;1;2;0;18.38879;9.72124;0;1
1071187200;2003.12.12 00:00;1.2237;1.2208;1.2215;4;1;0;0;28.79747;17.62047;0;0
1071201600;2003.12.12 04:00;1.2236;1.221;1.2226;4;1;0;0;40.97117;29.38581;0;0
1071216000;2003.12.12 08:00;1.2258;1.222;1.2237;4;1;0;0;55.99393;41.92086;0;0
1071230400;2003.12.12 12:00;1.2277;1.2212;1.2269;1;1;2;0;74.40476;57.12329;0;0
1071244800;2003.12.12 16:00;1.2305;1.2237;1.2293;4;1;2;0;89.9859;73.46153;0;0
1071259200;2003.12.12 20:00;1.2309;1.227;1.2276;4;1;2;0;92.2252;85.53861999999999;0;0
1071446400;2003.12.15 00:00;1.221;1.2132;1.2196;1;2;1;0;85.44061000000001;89.21724;0;2
1071460800;2003.12.15 04:00;1.2242;1.2186;1.2235;1;4;1;0;79.35174000000001;85.67252000000001;0;2
1071475200;2003.12.15 08:00;1.2241;1.2201;1.222;4;4;1;0;70.51745;78.4366;0;2
1071489600;2003.12.15 12:00;1.2296;1.2193;1.2287;1;1;0;0;68.5069;72.79203;0;0
1071504000;2003.12.15 16:00;1.2326;1.2278;1.23;4;1;2;0;66.35389000000001;68.45941000000001;0;0
1071518400;2003.12.15 20:00;1.2327;1.2291;1.2315;4;1;2;0;67.04225;67.30101000000001;0;0
1071532800;2003.12.16 00:00;1.2328;1.2302;1.2314;4;1;0;0;79.52522;70.97378999999999;0;0
1071547200;2003.12.16 04:00;1.2357;1.2313;1.2333;4;1;2;0;88.11293000000001;78.2268;0;0
1071561600;2003.12.16 08:00;1.2365;1.2317;1.2351;4;1;2;0;99.04241;88.89352;0;0
1071576000;2003.12.16 12:00;1.2356;1.2314;1.2334;4;4;2;0;97.71863;94.95799;0;0
1071590400;2003.12.16 16:00;1.235;1.2302;1.2325;4;4;1;0;94.60784;97.12296000000001;0;2
1071604800;2003.12.16 20:00;1.2343;1.2316;1.2333;4;4;1;0;92.51208;94.94618;0;2
1071619200;2003.12.17 00:00;1.2339;1.2314;1.233;4;4;1;0;89.39198;92.17063;0;2
1071633600;2003.12.17 04:00;1.2338;1.2312;1.2322;4;4;1;0;83.84278999999999;88.58228;0;2
1071648000;2003.12.17 08:00;1.2351;1.2296;1.2329;4;4;0;0;76.62566;83.28681;0;0
1071662400;2003.12.17 12:00;1.2385;1.2301;1.2369;1;1;0;0;75.26652;78.57832999999999;0;0
1071676800;2003.12.17 16:00;1.2424;1.2366;1.2411;1;1;2;0;78.92272;76.9383;0;0
1071691200;2003.12.17 20:00;1.2419;1.2392;1.2404;4;1;2;0;79.48052;77.88992;0;0
1071705600;2003.12.18 00:00;1.2408;1.2384;1.2401;4;4;0;0;83.41463;80.60596;0;0
1071720000;2003.12.18 04:00;1.2419;1.2394;1.2403;4;4;0;0;89.50893000000001;84.13469000000001;0;0
1071734400;2003.12.18 08:00;1.2439;1.2395;1.2416;4;4;0;0;95.04949999999999;89.32436;0;0
1071748800;2003.12.18 12:00;1.2429;1.2359;1.2365;2;4;0;0;86.02941;90.19595;0;2
1071763200;2003.12.18 16:00;1.2425;1.236;1.2413;1;4;1;0;85.61020000000001;88.89637;0;0
1071777600;2003.12.18 20:00;1.2443;1.2407;1.2423;4;1;2;0;87.00360999999999;86.21441;0;0
1071792000;2003.12.19 00:00;1.2432;1.2405;1.2412;4;4;2;0;86.04207;86.21863;0;2
1071806400;2003.12.19 04:00;1.243;1.2405;1.2422;4;4;0;0;86.58537;86.54367999999999;0;0
1071820800;2003.12.19 08:00;1.2435;1.2401;1.2404;4;4;0;0;81.35965;84.66236000000001;0;2
1071835200;2003.12.19 12:00;1.2432;1.24;1.2415;4;4;0;0;90;85.98166999999999;0;2
1071849600;2003.12.19 16:00;1.2418;1.2344;1.2397;4;2;1;0;83.07292;84.81086000000001;0;2
1071864000;2003.12.19 20:00;1.2406;1.2365;1.2382;4;4;1;0;69.54022999999999;80.87105;0;2
1072051200;2003.12.22 00:00;1.239;1.235;1.2381;4;4;1;0;60.63218;71.08177999999999;0;2
1072065600;2003.12.22 04:00;1.241;1.2379;1.2399;4;4;1;0;51.80723;60.65988;0;2
1072080000;2003.12.22 08:00;1.2449;1.2376;1.2439;1;1;2;0;57.53012;56.65651;0;2
1072094400;2003.12.22 12:00;1.2443;1.2419;1.2432;4;1;2;0;57.83133;55.72289;0;2
1072108800;2003.12.22 16:00;1.2445;1.24;1.2415;4;4;0;0;58.43373;57.93173;0;0
1072123200;2003.12.22 20:00;1.2429;1.2383;1.2408;4;4;1;1;61.44578;59.23695;0;1
1072137600;2003.12.23 00:00;1.2411;1.2388;1.2406;4;4;1;0;64.15663000000001;61.34538;0;0
1072152000;2003.12.23 04:00;1.2411;1.2395;1.2406;4;4;1;0;63.21839;62.94027;0;0
1072166400;2003.12.23 08:00;1.243;1.2393;1.24;4;4;1;0;52.01149;59.7955;0;0
1072180800;2003.12.23 12:00;1.2415;1.2385;1.2395;4;4;0;0;41.37931;52.20307;0;0
1072195200;2003.12.23 16:00;1.2426;1.2388;1.2397;4;4;0;0;33.53293;42.30791;0;0
1072209600;2003.12.23 20:00;1.2407;1.2384;1.2405;4;4;1;0;29.6875;34.86658;0;0
1072224000;2003.12.24 00:00;1.2417;1.2395;1.2403;4;4;2;0;26.08696;29.76913;0;0
1072238400;2003.12.24 04:00;1.2417;1.24;1.2409;4;4;2;0;25.6705;27.14832;0;0
1072252800;2003.12.24 08:00;1.2419;1.2399;1.2413;4;4;2;0;29.86425;27.20724;0;0
1072267200;2003.12.24 12:00;1.2435;1.2401;1.2432;4;4;2;0;44.5;33.34492;0;0
1072281600;2003.12.24 16:00;1.2473;1.243;1.2453;4;1;2;0;67.75700999999999;47.37375;0;0
1072296000;2003.12.24 20:00;1.246;1.244;1.2448;4;1;2;0;82.45614;64.90438;0;0
1072310400;2003.12.25 00:00;1.2464;1.2443;1.2451;4;4;0;0;94.77912000000001;81.66409;0;0
1072324800;2003.12.25 04:00;1.2461;1.2447;1.2453;4;4;0;0;97.54386;91.59304;0;0
1072339200;2003.12.25 08:00;1.2462;1.2441;1.2449;4;4;0;0;96.52997000000001;96.28431;0;0
1072353600;2003.12.25 12:00;1.2464;1.2441;1.2451;4;4;0;0;96.06061;96.71147999999999;0;2
1072368000;2003.12.25 16:00;1.2455;1.2445;1.2452;4;4;0;0;95.56962;96.0534;0;2
1072382400;2003.12.25 20:00;1.2456;1.2437;1.2449;4;4;0;0;95.63758;95.75594;0;2
1072396800;2003.12.26 00:00;1.2464;1.2444;1.2459;4;4;0;0;95.88015;95.69578;0;2
1072411200;2003.12.26 04:00;1.2472;1.245;1.2457;4;4;2;0;94.14413999999999;95.22063;0;2
1072425600;2003.12.26 08:00;1.247;1.2438;1.2448;4;4;2;0;89.07104;93.03178;0;2
1072440000;2003.12.26 12:00;1.2465;1.2444;1.2455;4;4;0;0;84.72221999999999;89.31247;0;0
1072454400;2003.12.26 16:00;1.246;1.2426;1.2435;4;4;1;0;63.70968;79.16764999999999;0;0
1072468800;2003.12.26 20:00;1.2438;1.2421;1.2422;4;4;1;0;35.53719;61.32303;0;0
1072656000;2003.12.29 00:00;1.2443;1.2426;1.2443;4;4;0;0;28.24427;42.49705;0;0
1072670400;2003.12.29 04:00;1.2465;1.2436;1.2455;4;4;2;0;38.8535;34.21166;0;0
1072684800;2003.12.29 08:00;1.2492;1.2442;1.2485;1;1;2;0;59.33014;42.14264;0;0
1072699200;2003.12.29 12:00;1.2512;1.2475;1.2484;4;1;2;0;68.58238;55.58867;0;0
1072713600;2003.12.29 16:00;1.2504;1.2478;1.2494;4;4;2;0;81.22977;69.7141;0;0
1072728000;2003.12.29 20:00;1.25;1.2476;1.2492;4;4;0;1;93.31395000000001;81.04203;0;1
1072742400;2003.12.30 00:00;1.2496;1.2478;1.2492;4;4;1;0;97.62533000000001;90.72302000000001;0;0
1072756800;2003.12.30 04:00;1.2509;1.2488;1.2499;4;4;2;0;98.80668;96.58199;0;0
1072771200;2003.12.30 08:00;1.2511;1.2488;1.2497;4;4;2;0;98.38337;98.27179;0;0
1072785600;2003.12.30 12:00;1.2523;1.2489;1.2506;4;4;2;0;98.61432000000001;98.60146;0;0
1072800000;2003.12.30 16:00;1.2553;1.2503;1.2544;1;1;2;0;98.66667;98.55479;0;0
1072814400;2003.12.30 20:00;1.2565;1.254;1.2549;4;1;2;1;99.09707;98.79268;0;1
1072828800;2003.12.31 00:00;1.2579;1.2543;1.2574;4;1;0;0;99.56616;99.10996;0;0
1072843200;2003.12.31 04:00;1.2599;1.2561;1.2566;4;1;2;0;97.85408;98.8391;0;2
1072857600;2003.12.31 08:00;1.2622;1.2561;1.261;1;1;2;0;98.42209;98.61411;0;2
1072872000;2003.12.31 12:00;1.2649;1.2597;1.2622;4;1;2;0;98.60626999999999;98.29415;0;2
1072886400;2003.12.31 16:00;1.2625;1.2512;1.2571;2;4;1;0;90.32787;95.78541;0;2
1072900800;2003.12.31 20:00;1.2601;1.2569;1.2588;4;4;0;1;86.1194;91.68451;0;1
1072915200;2004.01.01 00:00;1.2597;1.259;1.2597;4;4;0;0;83.04598;86.49775;0;0
1072929600;2004.01.01 04:00;1.2599;1.2581;1.2597;4;4;0;0;80.49133;83.2189;0;0
1072944000;2004.01.01 08:00;1.2599;1.2587;1.2597;4;4;0;0;75.27048000000001;79.6026;0;0
1072958400;2004.01.01 12:00;1.2606;1.2583;1.2596;4;4;0;0;67.53927;74.43369;0;0
1072972800;2004.01.01 16:00;1.2606;1.2538;1.2544;2;2;1;0;59.5057;67.43848;0;0
1072987200;2004.01.01 20:00;1.2567;1.2533;1.2565;4;2;1;0;50.73069;59.25855;0;0
1073001600;2004.01.02 00:00;1.2598;1.2523;1.2527;2;4;1;0;33.18777;47.80806;0;0
1073016000;2004.01.02 04:00;1.2576;1.2528;1.2572;1;4;0;0;32;38.63949;0;0
1073030400;2004.01.02 08:00;1.2631;1.2555;1.262;1;1;2;0;40.21277;35.13351;0;0
1073044800;2004.01.02 12:00;1.2625;1.2572;1.2615;4;1;2;0;48.71795;40.31024;0;0
1073059200;2004.01.02 16:00;1.2618;1.2563;1.2594;4;4;0;0;60.15326;49.69466;0;0
1073073600;2004.01.02 20:00;1.2602;1.258;1.2596;4;4;0;0;67.41155000000001;58.76092;0;0
1073260800;2004.01.05 00:00;1.2674;1.2608;1.2655;1;1;2;0;85.96491;71.17657;0;0
1073275200;2004.01.05 04:00;1.2673;1.2651;1.2666;4;1;2;0;91.39279999999999;81.58975;0;0
1073289600;2004.01.05 08:00;1.2698;1.2632;1.2669;4;1;2;0;92.00581;89.78784;0;0
1073304000;2004.01.05 12:00;1.2692;1.2642;1.267;4;4;2;0;93.22493;92.20784999999999;0;0
1073318400;2004.01.05 16:00;1.269;1.2651;1.2667;4;4;0;0;96.36608;93.86561;0;0
1073332800;2004.01.05 20:00;1.2691;1.2653;1.2677;4;4;0;0;99.59072;96.39391000000001;0;0
1073347200;2004.01.06 00:00;1.2693;1.2667;1.2686;4;4;2;0;99.56958;98.50879999999999;0;0
1073361600;2004.01.06 04:00;1.2715;1.2673;1.2704;4;4;2;0;99.5509;99.57040000000001;0;2
1073376000;2004.01.06 08:00;1.2759;1.2697;1.2747;1;1;2;0;99.55687;99.55911999999999;0;2
1073390400;2004.01.06 12:00;1.2814;1.2741;1.2771;4;1;2;0;99.53846;99.54874;0;2
1073404800;2004.01.06 16:00;1.2796;1.274;1.2766;4;1;2;0;99.23896000000001;99.44477000000001;0;2
1073419200;2004.01.06 20:00;1.2774;1.2723;1.2728;2;4;2;0;92.92035;97.23259;0;2
1073433600;2004.01.07 00:00;1.2738;1.2687;1.2708;4;2;1;0;83.91304;92.02412;0;0
1073448000;2004.01.07 04:00;1.2734;1.2704;1.2724;4;4;1;0;76.90058000000001;84.57799;0;0
1073462400;2004.01.07 08:00;1.2747;1.2648;1.2669;2;2;1;0;59.05512;73.28958;0;0
1073476800;2004.01.07 12:00;1.2706;1.2657;1.2683;4;2;1;0;43.96135;59.97235;0;0
1073491200;2004.01.07 16:00;1.27;1.2652;1.2654;2;2;1;0;27.33017;43.44888;0;0
1073505600;2004.01.07 20:00;1.2663;1.2621;1.2628;2;2;0;0;16.66667;29.3194;0;0
1073520000;2004.01.08 00:00;1.2659;1.2582;1.259;2;2;1;0;9.47931;17.82538;0;0
1073534400;2004.01.08 04:00;1.2618;1.258;1.2612;4;2;1;0;4.3849;10.17696;0;0
1073548800;2004.01.08 08:00;1.2617;1.256;1.2584;2;2;1;0;4.17149;6.0119;0;0
1073563200;2004.01.08 12:00;1.2751;1.2571;1.2726;3;1;2;0;18.16168;8.90602;0;1
1073577600;2004.01.08 16:00;1.2786;1.2707;1.276;1;1;2;0;35.34304;19.2254;0;1
1073592000;2004.01.08 20:00;1.278;1.2747;1.2776;4;1;0;0;52.62117;35.3753;0;0
1073606400;2004.01.09 00:00;1.2788;1.2756;1.2763;4;1;0;0;69.56947;52.51122;0;0
1073620800;2004.01.09 04:00;1.277;1.2711;1.2736;2;4;1;0;81.02119;67.73728;0;0
1073635200;2004.01.09 08:00;1.2756;1.2703;1.2745;4;4;1;0;92.26519;80.95195;0;0
1073649600;2004.01.09 12:00;1.2854;1.2726;1.2834;1;1;2;0;92.96482;88.7504;0;0
1073664000;2004.01.09 16:00;1.287;1.2811;1.2843;4;1;2;0;93.42207999999999;92.88403;0;0
1073678400;2004.01.09 20:00;1.2853;1.2813;1.282;4;1;2;0;92.03869;92.80853;0;2
1073865600;2004.01.12 00:00;1.2859;1.2827;1.2838;4;1;0;0;92.19858000000001;92.55312000000001;0;0
1073880000;2004.01.12 04:00;1.2854;1.2833;1.2845;4;4;2;0;95.0253;93.08752;0;0
1073894400;2004.01.12 08:00;1.2901;1.2837;1.2878;1;1;2;0;97.53521000000001;94.91970000000001;0;0
1073908800;2004.01.12 12:00;1.2882;1.2766;1.2803;2;4;1;0;89.98054;94.18035;0;2
1073923200;2004.01.12 16:00;1.2818;1.2755;1.2755;2;2;0;0;75.1921;87.56928000000001;0;0
1073937600;2004.01.12 20:00;1.2771;1.2735;1.2738;4;2;0;0;56.69192;73.95484999999999;0;0
1073952000;2004.01.13 00:00;1.2765;1.2715;1.2755;4;2;0;0;43.43558;58.43987;0;0
1073966400;2004.01.13 04:00;1.2773;1.2749;1.276;4;4;0;0;31.56028;43.89593;0;0
1073980800;2004.01.13 08:00;1.28;1.2732;1.2746;4;4;0;0;15.75829;30.25139;0;0
1073995200;2004.01.13 12:00;1.2784;1.2719;1.2773;1;4;0;0;11.99525;19.77128;0;0
1074009600;2004.01.13 16:00;1.2793;1.2712;1.2752;4;4;0;0;11.42857;13.0607;0;0
1074024000;2004.01.13 20:00;1.2779;1.2733;1.2771;4;4;1;0;15.35714;12.92699;0;1
1074038400;2004.01.14 00:00;1.2791;1.2731;1.2737;2;4;2;0;14.62141;13.80237;0;1
1074052800;2004.01.14 04:00;1.2748;1.2718;1.2724;4;2;2;0;13.33333;14.4373;0;1
1074067200;2004.01.14 08:00;1.2744;1.2649;1.2664;2;2;1;0;12.73292;13.56255;0;1
1074081600;2004.01.14 12:00;1.2702;1.2628;1.2674;4;2;1;0;9.29853;11.78826;0;1
1074096000;2004.01.14 16:00;1.2734;1.2654;1.2685;4;4;1;0;10.99656;11.00934;0;1
1074110400;2004.01.14 20:00;1.269;1.2641;1.2647;2;2;0;0;5.45775;8.58428;0;0
1074124800;2004.01.15 00:00;1.267;1.2636;1.2658;4;2;1;0;6.6879;7.71407;0;0
1074139200;2004.01.15 04:00;1.2674;1.2644;1.2665;4;4;1;0;8.53485;6.8935;0;1
1074153600;2004.01.15 08:00;1.2673;1.2605;1.2657;4;4;1;0;9.7493;8.324020000000001;0;1
1074168000;2004.01.15 12:00;1.2658;1.2599;1.2615;2;2;1;0;8.207929999999999;8.8307;0;1
1074182400;2004.01.15 16:00;1.2629;1.2568;1.2573;2;2;1;0;5.04528;7.66751;0;1
1074196800;2004.01.15 20:00;1.2596;1.256;1.2591;4;2;1;0;7.50988;6.92103;0;1
1074211200;2004.01.16 00:00;1.2611;1.2582;1.2593;4;4;0;0;8.859059999999999;7.13807;0;0
1074225600;2004.01.16 04:00;1.2601;1.2575;1.2591;4;4;0;0;9.00409;8.45768;0;0
1074240000;2004.01.16 08:00;1.2592;1.2484;1.2511;2;2;1;0;7.33945;8.400869999999999;0;0
1074254400;2004.01.16 12:00;1.2518;1.2412;1.2434;2;2;1;0;6.42202;7.58852;0;0
1074268800;2004.01.16 16:00;1.2447;1.2351;1.2374;2;2;1;0;5.5336;6.43169;0;0
1074283200;2004.01.16 20:00;1.2405;1.2364;1.2395;4;2;0;0;4.98732;5.64765;0;0
1074470400;2004.01.19 00:00;1.2405;1.2361;1.2372;4;2;0;0;2.96804;4.49632;0;0
1074484800;2004.01.19 04:00;1.2412;1.2365;1.2408;1;4;0;0;4.00562;3.98699;0;1
1074499200;2004.01.19 08:00;1.2427;1.2333;1.2367;2;4;0;0;3.81271;3.59546;0;0
1074513600;2004.01.19 12:00;1.2415;1.235;1.2376;4;4;0;0;4.42953;4.08262;0;0
1074528000;2004.01.19 16:00;1.239;1.2351;1.2365;4;4;0;0;4.63158;4.29127;0;0
1074542400;2004.01.19 20:00;1.2369;1.2345;1.236;4;4;0;0;3.48028;4.18046;0;0
1074556800;2004.01.20 00:00;1.2385;1.2345;1.2368;4;4;0;0;4.7153;4.27572;0;1
1074571200;2004.01.20 04:00;1.2404;1.2366;1.2389;4;4;2;0;4.83701;4.3442;0;1
1074585600;2004.01.20 08:00;1.2494;1.2382;1.2443;1;1;2;0;15.96535;8.505890000000001;0;1
1074600000;2004.01.20 12:00;1.2547;1.2433;1.2535;1;1;2;0;38.96962;19.92399;0;0
1074614400;2004.01.20 16:00;1.2599;1.253;1.2576;1;1;2;0;68.40696;41.11397;0;0
1074628800;2004.01.20 20:00;1.2601;1.2561;1.2599;4;1;0;0;89.82035999999999;65.73231;0;0
1074643200;2004.01.21 00:00;1.2602;1.2562;1.257;2;1;0;0;95.2;84.47577;0;0
1074657600;2004.01.21 04:00;1.2631;1.2548;1.2608;1;1;2;0;97.58333;94.20123;0;0
1074672000;2004.01.21 08:00;1.2675;1.2583;1.263;4;1;2;0;97.90916;96.89749999999999;0;0
1074686400;2004.01.21 12:00;1.2642;1.2576;1.2583;2;4;2;0;94.84396;96.77882;0;2
1074700800;2004.01.21 16:00;1.2655;1.2576;1.2642;1;4;0;0;94.97022;95.90778;0;0
1074715200;2004.01.21 20:00;1.2653;1.2621;1.2639;4;1;0;0;94.62949999999999;94.81456;0;0
1074729600;2004.01.22 00:00;1.2685;1.2637;1.2666;4;1;2;0;96.33162;95.31045;0;0
1074744000;2004.01.22 04:00;1.2686;1.2657;1.2671;4;1;2;0;95.88816;95.61642999999999;0;0
1074758400;2004.01.22 08:00;1.2752;1.2633;1.2736;1;1;2;0;95.50360000000001;95.90779000000001;0;2
1074772800;2004.01.22 12:00;1.2742;1.2659;1.2695;2;1;2;0;95.66929;95.68702;0;2
1074787200;2004.01.22 16:00;1.2726;1.2675;1.2708;4;4;0;0;92.13974;94.43754;0;0
1074801600;2004.01.22 20:00;1.2742;1.2698;1.273;4;1;0;0;91.37931;93.06278;0;0
1074816000;2004.01.23 00:00;1.2738;1.2703;1.2719;4;4;0;0;89.6861;91.06838;0;0
1074830400;2004.01.23 04:00;1.2728;1.27;1.2725;4;4;0;0;88.40089999999999;89.82210000000001;0;0
1074844800;2004.01.23 08:00;1.2779;1.2711;1.2761;1;1;2;0;87.79621;88.62774;0;0
1074859200;2004.01.23 12:00;1.2766;1.2661;1.2693;2;4;2;0;83.18241;86.45984;0;2
1074873600;2004.01.23 16:00;1.2704;1.2562;1.2587;2;2;1;0;65.23929;78.7393;0;0
1074888000;2004.01.23 20:00;1.2605;1.2576;1.2586;4;2;1;0;45.46569;64.62913;0;0
1075075200;2004.01.26 00:00;1.2595;1.2561;1.2577;4;2;0;0;27.74498;46.14999;0;0
1075089600;2004.01.26 04:00;1.2592;1.2563;1.2572;4;2;0;0;15.86794;29.69287;0;0
1075104000;2004.01.26 08:00;1.2608;1.2526;1.2578;4;4;0;0;3.28032;15.63108;0;0
1075118400;2004.01.26 12:00;1.2617;1.2547;1.2587;4;4;0;0;1.90909;7.01912;0;0
1075132800;2004.01.26 16:00;1.2595;1.2478;1.2482;2;2;1;0;1.74274;2.31072;0;0
1075147200;2004.01.26 20:00;1.2495;1.2456;1.247;4;2;1;0;1.5897;1.74718;0;0
1075161600;2004.01.27 00:00;1.2492;1.2455;1.2462;4;2;0;0;1.53509;1.62251;0;0
1075176000;2004.01.27 04:00;1.2478;1.2451;1.246;4;2;0;0;1.60796;1.57759;0;1
1075190400;2004.01.27 08:00;1.2493;1.2437;1.2484;4;4;0;0;3.13505;2.0927;0;1
1075204800;2004.01.27 12:00;1.2578;1.2477;1.2564;1;1;2;0;10.8291;5.1907;0;1
1075219200;2004.01.27 16:00;1.2655;1.2552;1.2632;1;1;2;0;27.90698;13.95704;0;0
1075233600;2004.01.27 20:00;1.2665;1.2622;1.2643;4;1;2;0;49.94829;29.56146;0;0
1075248000;2004.01.28 00:00;1.2648;1.2613;1.2619;4;1;0;0;69.85854;49.23794;0;0
1075262400;2004.01.28 04:00;1.2636;1.2579;1.2598;4;4;0;0;80;66.60227999999999;0;0
1075276800;2004.01.28 08:00;1.2645;1.259;1.2605;4;4;0;0;87.39088;79.08314;0;0
1075291200;2004.01.28 12:00;1.2621;1.2544;1.2588;4;2;1;0;85.0966;84.16249000000001;0;0
1075305600;2004.01.28 16:00;1.2646;1.2549;1.2635;1;4;1;0;84.51730000000001;85.66826;0;1
1075320000;2004.01.28 20:00;1.2644;1.241;1.243;3;2;1;0;66.0461;78.55333;0;0
1075334400;2004.01.29 00:00;1.2506;1.2419;1.2471;1;2;1;0;54.14508;68.23616;0;1
1075348800;2004.01.29 04:00;1.2491;1.2449;1.248;4;2;0;0;45.37037;55.18718;0;0
1075363200;2004.01.29 08:00;1.2532;1.2468;1.2506;1;4;0;0;38.58785;46.03443;0;0
1075377600;2004.01.29 12:00;1.2522;1.2416;1.2459;2;4;0;0;29.91935;37.95919;0;0
1075392000;2004.01.29 16:00;1.2464;1.2362;1.2393;2;2;1;0;15.08853;27.86524;0;0
1075406400;2004.01.29 20:00;1.2421;1.2376;1.2407;4;2;1;0;15.81325;20.27371;0;0
1075420800;2004.01.30 00:00;1.2421;1.2392;1.2408;4;4;0;0;13.55932;14.82037;0;0
1075435200;2004.01.30 04:00;1.2422;1.2381;1.2409;4;4;0;0;10.82251;13.39836;0;0
1075449600;2004.01.30 08:00;1.2435;1.235;1.2402;4;4;0;0;6.45412;10.27865;0;0
1075464000;2004.01.30 12:00;1.2495;1.2376;1.2407;4;4;0;0;5.69514;7.65726;0;0
1075478400;2004.01.30 16:00;1.2488;1.2364;1.2471;1;1;0;0;13.70892;8.619389999999999;0;1
1075492800;2004.01.30 20:00;1.2485;1.2447;1.2467;4;1;0;0;22.00855;13.8042;0;0
1075680000;2004.02.02 00:00;1.2491;1.2458;1.2468;4;1;0;0;34.45596;23.39114;0;0
1075694400;2004.02.02 04:00;1.2474;1.2442;1.2455;4;4;0;0;51.31579;35.92677;0;0
1075708800;2004.02.02 08:00;1.2482;1.2438;1.2451;4;4;0;0;62.41135;49.39437;0;0
1075723200;2004.02.02 12:00;1.2478;1.2438;1.2454;4;4;0;0;75;62.90905;0;0
1075737600;2004.02.02 16:00;1.2468;1.2391;1.2411;2;2;1;0;67.43697;68.28277;0;0
1075752000;2004.02.02 20:00;1.2447;1.2397;1.2441;1;4;1;0;66.2037;69.54689;0;0
1075766400;2004.02.03 00:00;1.2466;1.2416;1.2457;4;4;1;0;62.44019;65.36029000000001;0;0
1075780800;2004.02.03 04:00;1.2495;1.2449;1.2489;1;1;0;0;66.26794;64.97060999999999;0;0
1075795200;2004.02.03 08:00;1.2571;1.2485;1.2568;1;1;2;0;76.08696;68.26503;0;0
1075809600;2004.02.03 12:00;1.2601;1.2539;1.2564;4;1;2;0;81.81818;74.72436;0;0
1075824000;2004.02.03 16:00;1.258;1.2523;1.2528;2;4;2;0;87.09677000000001;81.6673;0;2
1075838400;2004.02.03 20:00;1.2556;1.2525;1.2546;4;4;0;0;89.61039;86.17512000000001;0;0
1075852800;2004.02.04 00:00;1.2558;1.2508;1.2514;2;4;0;0;86.09502000000001;87.60073;0;2
1075867200;2004.02.04 04:00;1.2555;1.2508;1.2551;1;4;1;0;85.45648;87.05396;0;0
1075881600;2004.02.04 08:00;1.2565;1.2518;1.255;4;4;2;0;83.00439;84.85196000000001;0;0
1075896000;2004.02.04 12:00;1.2555;1.2501;1.2517;2;4;1;0;76.67435999999999;81.71174000000001;0;0
1075910400;2004.02.04 16:00;1.2561;1.249;1.2548;1;4;1;0;76.90355;78.86077;0;0
1075924800;2004.02.04 20:00;1.2556;1.2525;1.2538;4;4;1;0;72.26277;75.28023;0;0
1075939200;2004.02.05 00:00;1.2548;1.2527;1.2533;4;4;0;0;71.10727;73.42453;0;0
1075953600;2004.02.05 04:00;1.2544;1.252;1.2542;4;4;0;0;65.28384;69.55128999999999;0;0
1075968000;2004.02.05 08:00;1.2597;1.2532;1.2583;1;1;2;0;64.75;67.04704;0;0
1075982400;2004.02.05 12:00;1.2628;1.2565;1.262;1;1;2;0;77.21519000000001;69.08301;0;0
1075996800;2004.02.05 16:00;1.264;1.2551;1.2564;2;4;2;0;69.9284;70.63120000000001;0;0
1076011200;2004.02.05 20:00;1.2567;1.2533;1.2557;4;2;2;0;66.02564;71.05641;0;0
1076025600;2004.02.06 00:00;1.2574;1.2542;1.2545;4;4;0;0;61.03647;65.6635;0;0
1076040000;2004.02.06 04:00;1.2566;1.2534;1.2545;4;4;0;0;52.88967;59.98393;0;0
1076054400;2004.02.06 08:00;1.2569;1.2512;1.2528;4;4;1;0;39.22559;51.05057;0;0
1076068800;2004.02.06 12:00;1.2714;1.2512;1.2712;3;1;2;0;46.27976;46.13167;0;0
1076083200;2004.02.06 16:00;1.2727;1.2684;1.2696;4;1;2;0;57.37052;47.62529;0;0
1076097600;2004.02.06 20:00;1.2712;1.269;1.2705;4;1;0;1;68.22542;57.2919;0;1
1076284800;2004.02.09 00:00;1.2729;1.2606;1.2717;1;4;0;0;79.34783;68.31459;0;0
1076299200;2004.02.09 04:00;1.2762;1.2706;1.2745;1;1;2;0;89.04761999999999;78.87362;0;0
