IDTime;ReadableTime;High;Low;Close;BarType;HAType;BBSignal;BBBreakoutSignal;StochMain;StochSignal;MarketMov;LabelStrategy
947606400;2000.01.11 16:00;1.4578;1.4552;1.4559;4;4;2;0;34.45946;27.5602;0;1
947620800;2000.01.11 20:00;1.4579;1.4555;1.4564;4;4;2;0;43.75;35.66734;0;1
947635200;2000.01.12 00:00;1.4578;1.4562;1.4566;4;4;2;0;55.9633;44.72425;0;1
947649600;2000.01.12 04:00;1.457;1.4562;1.4568;4;4;2;0;70.20202;56.63844;0;1
947664000;2000.01.12 08:00;1.4573;1.4542;1.4565;4;4;2;0;77.77778000000001;67.98103;0;1
947678400;2000.01.12 12:00;1.4579;1.455;1.4558;4;4;0;0;79.01235;75.66405;0;0
947692800;2000.01.12 16:00;1.4566;1.4514;1.4533;2;4;1;0;69.23077000000001;75.3403;0;0
947707200;2000.01.12 20:00;1.4546;1.453;1.4544;4;4;1;0;56.62651;68.28986999999999;0;0
947721600;2000.01.13 00:00;1.4544;1.4529;1.4535;4;4;0;0;39.65517;55.17082;0;0
947736000;2000.01.13 04:00;1.4538;1.4524;1.4535;4;4;1;0;25.80645;40.69604;0;0
947750400;2000.01.13 08:00;1.4537;1.451;1.452;4;4;1;0;13.27014;26.24392;0;0
947764800;2000.01.13 12:00;1.4527;1.4484;1.4489;2;2;1;0;5.61798;14.89819;0;0
947779200;2000.01.13 16:00;1.4511;1.4485;1.4502;4;2;1;0;9.003220000000001;9.29711;0;0
947793600;2000.01.13 20:00;1.4517;1.4497;1.4507;4;4;0;0;9.94318;8.18812;0;0
947808000;2000.01.14 00:00;1.452;1.4495;1.4504;4;4;0;0;12.43523;10.46054;0;0
947822400;2000.01.14 04:00;1.4517;1.45;1.4517;4;4;0;0;18.2266;13.53501;0;0
947836800;2000.01.14 08:00;1.452;1.4502;1.4506;4;4;2;0;22.0339;17.56524;0;0
947851200;2000.01.14 12:00;1.451;1.4452;1.4452;2;2;1;0;21.82254;20.69435;0;0
947865600;2000.01.14 16:00;1.4518;1.4455;1.4497;1;4;1;0;29.21615;24.35753;0;1
947880000;2000.01.14 20:00;1.4507;1.4485;1.4491;4;4;0;0;34.86683;28.63517;0;0
948067200;2000.01.17 00:00;1.452;1.4502;1.4511;4;4;0;0;45.96577;36.68292;0;0
948081600;2000.01.17 04:00;1.4517;1.4508;1.4515;4;4;0;0;53.22196;44.68485;0;0
948096000;2000.01.17 08:00;1.4525;1.4501;1.4507;4;4;2;0;60.83916;53.3423;0;0
948110400;2000.01.17 12:00;1.452;1.4505;1.4516;4;4;2;0;79.07543;64.37885;0;0
948124800;2000.01.17 16:00;1.452;1.4488;1.4493;4;4;1;0;81.67939;73.86466;0;0
948139200;2000.01.17 20:00;1.4506;1.4487;1.4501;4;4;1;0;85.08996999999999;81.94826;0;0
948153600;2000.01.18 00:00;1.451;1.4484;1.4485;4;4;1;0;78.60825;81.79254;0;2
948168000;2000.01.18 04:00;1.4494;1.4484;1.4491;4;4;0;0;70.0565;77.91824;0;0
948182400;2000.01.18 08:00;1.4495;1.447;1.448;4;4;1;0;59.38462;69.34979;0;0
948196800;2000.01.18 12:00;1.4499;1.4469;1.4484;4;4;1;0;44.93243;58.12451;0;0
948211200;2000.01.18 16:00;1.4521;1.4473;1.4516;1;4;2;0;47.94007;50.75237;0;0
948225600;2000.01.18 20:00;1.4514;1.4495;1.4507;4;4;2;0;44.35146;45.74132;0;0
948240000;2000.01.19 00:00;1.451;1.45;1.4505;4;4;0;0;46.4455;46.24568;0;0
948254400;2000.01.19 04:00;1.451;1.4498;1.4507;4;4;0;0;55.09259;48.62985;0;0
948268800;2000.01.19 08:00;1.4517;1.4481;1.4517;4;4;1;0;71.88939999999999;57.80916;0;0
948283200;2000.01.19 12:00;1.4534;1.4494;1.4527;4;4;1;0;87.2807;71.4209;0;0
948297600;2000.01.19 16:00;1.4533;1.4504;1.4512;4;4;2;0;81.58996;80.25335;0;0
948312000;2000.01.19 20:00;1.4527;1.4513;1.4522;4;4;2;0;84;84.29022000000001;0;2
948326400;2000.01.20 00:00;1.4525;1.4514;1.4523;4;4;0;0;87.15953;84.24983;0;0
948340800;2000.01.20 04:00;1.4525;1.452;1.4522;4;4;0;0;88.06583999999999;86.40846000000001;0;0
948355200;2000.01.20 08:00;1.453;1.4507;1.4508;4;4;2;0;78.94737000000001;84.72425;0;2
948369600;2000.01.20 12:00;1.4512;1.4437;1.4442;2;2;1;0;50;72.33774;0;2
948384000;2000.01.20 16:00;1.4486;1.4435;1.4476;1;2;1;0;44.40789;57.78509;0;0
948398400;2000.01.20 20:00;1.4478;1.4457;1.4467;4;4;1;2;34.50292;42.97027;0;2
948412800;2000.01.21 00:00;1.4472;1.4452;1.4458;4;4;0;0;24.73958;34.55013;0;0
948427200;2000.01.21 04:00;1.4465;1.4452;1.446;4;4;0;0;21.67043;26.97098;0;0
948441600;2000.01.21 08:00;1.4475;1.4449;1.447;4;4;1;0;24.10359;23.50453;0;1
948456000;2000.01.21 12:00;1.4493;1.4434;1.4441;2;4;1;0;24.2485;23.34084;0;1
948470400;2000.01.21 16:00;1.4457;1.4375;1.4386;2;2;1;0;15.81818;21.39009;0;1
948484800;2000.01.21 20:00;1.4421;1.4375;1.4411;4;2;1;2;14.82112;18.29593;0;2
948672000;2000.01.24 00:00;1.4437;1.4398;1.4425;4;4;0;0;18.58108;16.4068;0;1
948686400;2000.01.24 04:00;1.4435;1.4422;1.4431;4;4;0;0;22.79534;18.73252;0;1
948700800;2000.01.24 08:00;1.4433;1.4376;1.4404;2;4;1;0;21.02649;20.80097;0;1
948715200;2000.01.24 12:00;1.4433;1.4402;1.4416;4;4;1;0;25.90759;23.24314;0;1
948729600;2000.01.24 16:00;1.4425;1.4394;1.4424;4;4;1;0;35.19856;27.37755;0;1
948744000;2000.01.24 20:00;1.4439;1.4416;1.4435;4;4;1;0;42.44186;34.516;0;1
948758400;2000.01.25 00:00;1.4438;1.4425;1.443;4;4;0;0;46.56965;41.40335;0;0
948772800;2000.01.25 04:00;1.4438;1.4426;1.4434;4;4;0;0;51.59091;46.86747;0;0
948787200;2000.01.25 08:00;1.4442;1.4417;1.4431;4;4;0;0;60.98191;53.04749;0;0
948801600;2000.01.25 12:00;1.4443;1.4417;1.4421;4;4;0;0;66.76647;59.77976;0;0
948816000;2000.01.25 16:00;1.4425;1.4364;1.4385;2;2;1;0;61.66667;63.13835;0;0
948830400;2000.01.25 20:00;1.4388;1.4361;1.4366;4;2;1;0;47.7193;58.71748;0;0
948844800;2000.01.26 00:00;1.4377;1.4363;1.4374;4;2;0;0;33.44482;47.61026;0;0
948859200;2000.01.26 04:00;1.438;1.4369;1.438;4;4;0;0;20.68966;33.95126;0;0
948873600;2000.01.26 08:00;1.4385;1.4362;1.4366;4;4;0;0;10.92437;21.68628;0;0
948888000;2000.01.26 12:00;1.4421;1.4364;1.4417;1;4;2;0;18.52792;16.71398;0;1
948902400;2000.01.26 16:00;1.4417;1.436;1.4363;2;4;2;0;17.59036;15.68088;0;0
948916800;2000.01.26 20:00;1.4401;1.4362;1.4385;4;4;2;0;22.94686;19.68838;0;0
948931200;2000.01.27 00:00;1.439;1.4382;1.4385;4;4;0;0;27.04715;22.52812;0;0
948945600;2000.01.27 04:00;1.4402;1.4381;1.439;4;4;0;0;31.4433;27.14577;0;0
948960000;2000.01.27 08:00;1.4401;1.4377;1.439;4;4;2;0;39.94638;32.81228;0;0
948974400;2000.01.27 12:00;1.4393;1.4326;1.4337;2;2;1;0;25.45455;32.28141;0;0
948988800;2000.01.27 16:00;1.4369;1.432;1.4352;4;2;1;0;28.6802;31.36038;0;0
949003200;2000.01.27 20:00;1.4355;1.432;1.4348;4;4;1;0;25.12315;26.4193;0;0
949017600;2000.01.28 00:00;1.4345;1.4327;1.4327;4;4;1;0;18.26484;24.02273;0;0
949032000;2000.01.28 04:00;1.4345;1.4325;1.4329;4;4;0;0;12.30425;18.56408;0;0
949046400;2000.01.28 08:00;1.4377;1.4322;1.4377;1;4;0;0;17.10526;15.89145;0;1
